CO2,date,hour,consumption,production,solar prediction,wind,hydro,district,electricity_cost,year,month,day,day_of_week,Vantaa Helsinki-Vantaan lentoasema temperature,Vaasa lentoasema temperature,Liperi Joensuu lentoasema temperature,Jyväskylä lentoasema temperature,Rovaniemi lentoasema AWOS temperature
70.5992465,2023-02-06,5,10957.0,10047.0,0.0,1801.594998,2065.4199980000003,1688.7849999999999,22.072,2023.0,2.0,6.0,0,-1.6,-6.7,-5.5,-4.1,-10.0
76.8088455,2023-02-06,6,11060.0,9920.0,0.0,1282.575,2236.9099975,1851.325,23.473,2023.0,2.0,6.0,0,-2.2,-6.9,-5.5,-5.1,-7.9
79.9726955,2023-02-06,7,11080.0,9682.0,23.6,974.255997,2270.349998,1899.08,22.072,2023.0,2.0,6.0,0,-2.0,-7.1,-5.4,-6.2,-9.7
81.21659600000001,2023-02-06,8,11013.0,9459.0,64.59999,698.306996,2343.9249955,1899.6099995,20.359,2023.0,2.0,6.0,0,-1.5,-7.3,-5.5,-5.2,-10.9
82.9345955,2023-02-06,9,10924.0,9177.0,93.29999,495.483496,2279.6549965000004,1885.25,19.782,2023.0,2.0,6.0,0,-0.5,-4.5,-5.4,-5.0,-9.9
82.960297,2023-02-06,10,10798.0,9007.0,107.9,301.5979995,2344.8499975000004,1841.275,18.559,2023.0,2.0,6.0,0,0.2,-2.4,-5.1,-4.0,-8.6
79.685995,2023-02-06,11,10596.0,9193.0,95.79999,530.792499,2338.1749975,1775.175,17.521,2023.0,2.0,6.0,0,1.0,-0.9,-5.0,-2.5,-8.8
75.834095,2023-02-06,12,10508.0,9334.0,72.59999,906.876,2220.2999945,1698.0900000000001,14.141,2023.0,2.0,6.0,0,1.3,-0.3,-5.0,-2.0,-8.7
70.590247,2023-02-06,13,10513.0,9995.0,30.8,1684.645,2123.514997,1675.48,15.929,2023.0,2.0,6.0,0,1.6,-0.4,-5.2,-1.8,-8.4
67.266846,2023-02-06,14,10523.0,10534.0,0.0,2418.195,1944.3749994999998,1685.3799999999999,19.358,2023.0,2.0,6.0,0,0.4,-0.6,-5.3,-3.7,-7.4
65.658747,2023-02-06,15,10904.0,11070.0,0.0,2943.4999995,1890.605,1744.205,21.183,2023.0,2.0,6.0,0,-1.0,-1.4,-5.8,-3.5,-7.7
63.2756445,2023-02-06,16,11013.0,11090.0,0.0,3205.44,1771.895,1681.095,17.412,2023.0,2.0,6.0,0,-2.3,-2.3,-6.1,-5.0,-6.1
60.87459650000001,2023-02-06,17,11046.0,10830.0,0.0,3363.0449999999996,1539.115,1565.4950000000001,13.791,2023.0,2.0,6.0,0,-3.1,-0.4,-6.6,-7.3,-5.8
57.22809600000001,2023-02-06,18,10883.0,10682.0,0.0,3515.1449995000003,1438.595,1422.7,9.167,2023.0,2.0,6.0,0,-4.0,-0.2,-6.9,-6.8,-4.6
54.746195,2023-02-06,19,10602.0,10445.0,0.0,3636.1050000000005,1254.1,1316.7249995,9.324,2023.0,2.0,6.0,0,-3.7,0.8,-7.0,-8.6,-3.8
53.070445500000005,2023-02-06,20,10678.0,10327.0,0.0,3766.2,1113.75,1251.59,6.206,2023.0,2.0,6.0,0,-5.8,1.1,-7.2,-8.6,-2.9
50.9880465,2023-02-06,21,10442.0,9953.0,0.0,3759.4499994999996,936.304496,1156.73,4.535,2023.0,2.0,6.0,0,-6.5,1.1,-8.1,-7.6,-2.3
49.843345,2023-02-06,22,10011.0,9737.0,0.0,3741.7049985,823.0409935,1078.1950000000002,4.393,2023.0,2.0,6.0,0,-4.6,1.0,-9.2,-6.3,-1.8
48.8448445,2023-02-06,23,9756.0,9512.0,0.0,3665.7749995,754.1049945,1015.0469995,3.813,2023.0,2.0,6.0,0,-4.4,0.8,-7.6,-5.3,-1.4
47.8463955,2023-02-07,0,9599.0,9412.0,0.0,3682.8249994999996,691.1609975,963.8259965,3.667,2023.0,2.0,7.0,1,-3.9,0.6,-7.5,-3.4,-1.2
47.637846,2023-02-07,1,9475.0,9454.0,0.0,3691.4249995,723.0894955,962.5699950000001,3.572,2023.0,2.0,7.0,1,-4.7,0.7,-7.0,-2.6,-1.0
47.398195,2023-02-07,2,9583.0,9461.0,0.0,3647.6599985000003,783.7484945,960.7369955,3.649,2023.0,2.0,7.0,1,-2.8,1.1,-6.6,-2.1,-0.8
48.157496,2023-02-07,3,9831.0,9501.0,0.0,3600.095,840.4189945,997.619498,4.026,2023.0,2.0,7.0,1,-2.1,0.8,-5.8,-2.0,-0.8
49.477747,2023-02-07,4,10536.0,9728.0,0.0,3574.2999995,993.6959985,1067.79,6.567,2023.0,2.0,7.0,1,-1.7,0.8,-5.3,-2.0,-0.4
49.418795,2023-02-07,5,10891.0,10367.0,0.0,3603.7699999999995,1469.2699975,1152.895,7.555,2023.0,2.0,7.0,1,-1.3,0.5,-4.5,-1.9,-0.4
49.7584945,2023-02-07,6,10886.0,10776.0,0.0,3597.0299995,1791.0349985,1227.46,6.994,2023.0,2.0,7.0,1,-0.1,0.8,-3.9,-2.1,-0.3
49.805446,2023-02-07,7,10894.0,10678.0,13.9,3535.4399985000005,1754.03,1191.6100000000001,7.802,2023.0,2.0,7.0,1,0.2,0.1,-3.3,-2.3,-0.2
48.844945,2023-02-07,8,10960.0,10654.0,38.6,3570.4199985,1716.8299995000002,1152.03,8.345,2023.0,2.0,7.0,1,0.3,0.1,-2.5,-2.3,-0.1
48.107245,2023-02-07,9,10925.0,10663.0,52.89999,3696.5150000000003,1623.23,1137.925,7.6,2023.0,2.0,7.0,1,1.1,0.5,-2.1,-1.3,0.2
46.699593500000006,2023-02-07,10,10970.0,10725.0,52.89999,3784.1449999999995,1641.1749994999998,1107.27,6.598,2023.0,2.0,7.0,1,1.3,1.3,-1.5,-0.2,0.7
46.096348,2023-02-07,11,10901.0,10650.0,42.7,3888.2699995000003,1505.134999,1082.0699995,6.59,2023.0,2.0,7.0,1,1.8,1.0,-1.1,0.5,0.3
46.1391945,2023-02-07,12,10838.0,10494.0,38.89999,3813.5549995,1464.215,1060.99,6.261,2023.0,2.0,7.0,1,1.7,1.0,-0.9,1.4,0.6
47.1438465,2023-02-07,13,10729.0,10330.0,12.9,3641.9949985,1471.1899994999999,1065.35,6.589,2023.0,2.0,7.0,1,1.0,1.0,-1.2,0.8,1.3
47.3222955,2023-02-07,14,10711.0,10394.0,0.0,3573.3149995,1593.33,1075.625,6.516,2023.0,2.0,7.0,1,1.1,0.9,-1.0,-0.3,1.3
47.074545,2023-02-07,15,10987.0,10635.0,0.0,3525.0499985,1842.6749985,1091.9850000000001,8.204,2023.0,2.0,7.0,1,1.3,0.9,-1.9,-1.1,1.0
48.3256455,2023-02-07,16,10980.0,10687.0,0.0,3286.7099985,2071.7549989999998,1141.229999,9.642,2023.0,2.0,7.0,1,1.5,1.1,-1.3,-1.0,0.6
50.200095,2023-02-07,17,10840.0,10447.0,0.0,2869.8249985,2222.0499975000002,1166.2649999999999,12.047,2023.0,2.0,7.0,1,1.3,1.1,-0.9,-0.9,0.6
53.01669450000001,2023-02-07,18,10670.0,10163.0,0.0,2444.434999,2302.0949984999997,1207.715,12.443,2023.0,2.0,7.0,1,1.1,1.0,-1.0,-0.7,0.2
56.033444499999995,2023-02-07,19,10211.0,9597.0,0.0,1969.1349989999999,2214.7099985,1207.5149999999999,13.261,2023.0,2.0,7.0,1,1.1,0.9,-1.0,-1.3,-0.4
57.3067455,2023-02-07,20,10277.0,9229.0,0.0,1688.225,2175.6999975,1185.825,13.262,2023.0,2.0,7.0,1,1.2,0.1,-0.9,-0.8,-0.7
58.943195,2023-02-07,21,10004.0,8822.0,0.0,1468.5,2016.1199980000001,1152.145,12.873,2023.0,2.0,7.0,1,1.0,-0.6,-1.0,-0.8,-0.6
59.677196,2023-02-07,22,9577.0,8403.0,0.0,1301.8799995,1837.1749994999998,1093.8199995,8.792,2023.0,2.0,7.0,1,1.1,-1.3,-1.0,-0.6,-1.5
60.477095500000004,2023-02-07,23,9336.0,7964.0,0.0,1123.425,1657.2599999999998,1033.4634995000001,8.594,2023.0,2.0,7.0,1,1.3,-2.1,-0.8,-0.4,-0.8
62.433196499999994,2023-02-08,0,9101.0,7595.0,0.0,990.0034975000001,1444.8949995,1007.6565,7.877,2023.0,2.0,8.0,2,1.3,-2.1,-0.8,-0.3,-1.3
62.830196,2023-02-08,1,9034.0,7396.0,0.0,924.130496,1354.25,979.384996,7.149,2023.0,2.0,8.0,2,1.6,-2.5,-0.9,-0.4,-3.7
63.3136475,2023-02-08,2,9034.0,7241.0,0.0,808.5214975,1341.135,963.7504955,7.15,2023.0,2.0,8.0,2,1.5,-3.4,-0.9,-0.1,-3.8
61.903194000000006,2023-02-08,3,9363.0,7507.0,0.0,811.8499985000001,1572.5899995,979.5114970000001,10.413,2023.0,2.0,8.0,2,1.8,-3.1,-0.9,-0.1,-3.3
61.4014455,2023-02-08,4,9964.0,8210.0,0.0,911.928498,2014.3349985,1108.3,11.585,2023.0,2.0,8.0,2,1.6,-2.6,-0.9,-0.4,-3.3
61.166647499999996,2023-02-08,5,10544.0,8812.0,0.0,1077.344,2331.029996,1227.9949995,13.135,2023.0,2.0,8.0,2,1.7,-2.0,-1.0,-0.6,-3.8
61.9782955,2023-02-08,6,10535.0,9064.0,0.0,1220.1200000000001,2415.784996,1263.23,13.198,2023.0,2.0,8.0,2,1.8,-1.7,-1.1,-0.7,-3.5
58.9460955,2023-02-08,7,10520.0,9173.0,9.0,1527.2149995,2269.759996,1231.26,12.964,2023.0,2.0,8.0,2,1.8,-2.0,-1.3,-1.0,-3.7
56.0262455,2023-02-08,8,10588.0,9346.0,30.39999,1794.9299995000001,2219.369998,1169.3799999999999,10.351,2023.0,2.0,8.0,2,1.9,-2.2,-0.9,-0.9,-4.1
53.138545,2023-02-08,9,10576.0,9477.0,40.39999,2059.195,2159.6299950000002,1108.065,7.148,2023.0,2.0,8.0,2,2.2,-1.2,-1.0,-0.8,-3.7
51.513397,2023-02-08,10,10623.0,9575.0,44.5,2298.66,2041.8199984999999,1066.9549995,4.586,2023.0,2.0,8.0,2,2.4,-0.2,-0.9,-0.4,-2.8
48.155496500000005,2023-02-08,11,10621.0,9849.0,42.1,2658.4,2001.6999994999999,1023.8,3.751,2023.0,2.0,8.0,2,2.4,0.7,-0.6,-0.3,-2.2
45.253245500000006,2023-02-08,12,10620.0,10046.0,32.2,3263.4900000000002,1676.0049995000002,957.8554965,3.218,2023.0,2.0,8.0,2,2.5,0.8,-0.6,-0.2,-1.6
42.73899300000001,2023-02-08,13,10549.0,10271.0,13.8,3824.3300000000004,1406.2849995000001,896.686995,3.183,2023.0,2.0,8.0,2,2.7,1.1,-0.8,-0.3,-1.1
40.3645935,2023-02-08,14,10682.0,10480.0,0.0,4096.9399995,1427.48,852.772997,3.18,2023.0,2.0,8.0,2,2.6,1.2,-0.9,-0.3,-0.7
38.542846000000004,2023-02-08,15,11049.0,10798.0,0.0,4365.530000000001,1505.7699989999999,830.848497,3.168,2023.0,2.0,8.0,2,2.3,1.0,-1.0,-0.2,-0.4
37.590395,2023-02-08,16,11015.0,10811.0,0.0,4526.7699995,1429.0499985000001,826.4079960000001,3.121,2023.0,2.0,8.0,2,2.2,0.8,-1.1,0.2,-0.2
38.070746,2023-02-08,17,11055.0,10703.0,0.0,4637.644999,1205.739999,828.6319975,3.161,2023.0,2.0,8.0,2,2.1,0.8,-1.0,0.5,-0.1
37.9122445,2023-02-08,18,10775.0,10698.0,0.0,4710.505,1136.3399995,823.5364975,2.797,2023.0,2.0,8.0,2,2.2,1.6,-0.9,0.4,-0.1
37.9387945,2023-02-08,19,10357.0,10610.0,0.0,4735.1249995,1039.7195,817.8474960000001,2.367,2023.0,2.0,8.0,2,2.3,2.5,-0.7,0.5,-0.4
37.923845,2023-02-08,20,10305.0,10417.0,0.0,4730.304998,892.2184960000001,802.8769970000001,2.179,2023.0,2.0,8.0,2,2.2,3.2,-0.4,0.6,-0.6
38.688347,2023-02-08,21,10008.0,10260.0,0.0,4674.9099985,774.6629945,804.863997,1.532,2023.0,2.0,8.0,2,2.3,3.6,-0.1,0.7,-0.5
39.0577465,2023-02-08,22,9579.0,10228.0,0.0,4692.614998999999,708.3684949999999,808.2979955,1.323,2023.0,2.0,8.0,2,2.4,4.0,0.1,0.7,-0.4
39.9315965,2023-02-08,23,9289.0,10160.0,0.0,4636.9399995,666.376996,816.900497,1.101,2023.0,2.0,8.0,2,2.1,4.0,0.2,0.8,-0.2
40.260196,2023-02-09,0,9166.0,10118.0,0.0,4615.4449995,631.9259955,818.9249955,0.843,2023.0,2.0,9.0,3,2.2,3.8,0.2,1.0,0.0
40.4786445,2023-02-09,1,9081.0,10001.0,0.0,4530.36,618.4929975,817.6999969999999,0.806,2023.0,2.0,9.0,3,1.8,3.5,0.3,1.4,0.4
40.9371475,2023-02-09,2,9150.0,9969.0,0.0,4472.5949995,630.048496,829.3999965,1.304,2023.0,2.0,9.0,3,1.5,3.0,0.6,1.7,0.6
41.3455445,2023-02-09,3,9431.0,9921.0,0.0,4391.2,658.764498,837.418496,1.815,2023.0,2.0,9.0,3,1.4,2.3,0.7,1.9,0.9
41.525947,2023-02-09,4,10216.0,9982.0,0.0,4319.225,762.415496,843.114495,2.256,2023.0,2.0,9.0,3,1.4,2.2,0.7,1.8,1.0
40.546344,2023-02-09,5,10744.0,10292.0,0.0,4426.8799995,944.1749965000001,845.056495,2.76,2023.0,2.0,9.0,3,1.8,2.0,1.1,1.5,0.4
39.9258455,2023-02-09,6,10827.0,10631.0,0.0,4469.0749989999995,1214.7099985,864.4939969999999,3.126,2023.0,2.0,9.0,3,1.6,2.0,1.2,0.9,0.4
41.852246,2023-02-09,7,10792.0,10678.0,17.6,4431.04,1295.474999,861.8849955,3.202,2023.0,2.0,9.0,3,1.6,1.8,0.9,0.8,0.4
40.3117445,2023-02-09,8,10768.0,10672.0,33.39999,4417.6199990000005,1293.4,859.0579975,3.24,2023.0,2.0,9.0,3,1.7,1.7,0.7,0.6,0.4
38.8221455,2023-02-09,9,10806.0,10695.0,59.39999,4435.094999,1317.6799995,855.882996,3.166,2023.0,2.0,9.0,3,2.0,1.6,0.5,0.9,0.0
39.330648000000004,2023-02-09,10,10769.0,10585.0,57.1,4430.569999,1197.24,852.1879974999999,3.069,2023.0,2.0,9.0,3,2.1,1.8,0.8,1.6,0.1
39.3654445,2023-02-09,11,10642.0,10554.0,55.5,4419.58,1170.925,845.7854950000001,2.844,2023.0,2.0,9.0,3,2.1,1.5,1.1,2.0,0.2
38.905846000000004,2023-02-09,12,10543.0,10540.0,37.6,4456.7300000000005,1176.375,837.6979960000001,2.776,2023.0,2.0,9.0,3,2.1,2.1,1.4,2.1,0.4
39.413644500000004,2023-02-09,13,10446.0,10381.0,19.1,4425.5999995,1071.3849995,836.1854965,2.815,2023.0,2.0,9.0,3,2.1,2.3,1.4,1.8,0.4
39.418346,2023-02-09,14,10483.0,10496.0,0.0,4459.229999,1145.4599985,842.7419954999999,2.806,2023.0,2.0,9.0,3,2.0,2.4,1.4,1.7,0.3
39.031244,2023-02-09,15,10786.0,10748.0,0.0,4525.844999,1309.8700000000001,856.3649975000001,2.97,2023.0,2.0,9.0,3,1.8,2.0,1.5,1.1,-0.3
38.3472445,2023-02-09,16,10776.0,10897.0,0.0,4503.584999500001,1482.76,848.4499975000001,2.879,2023.0,2.0,9.0,3,1.8,2.2,1.5,1.1,-0.6
38.738845500000004,2023-02-09,17,10841.0,10888.0,0.0,4455.635,1501.6399995,851.9389965,2.659,2023.0,2.0,9.0,3,1.7,2.3,1.4,1.1,-0.9
39.1781475,2023-02-09,18,10729.0,10728.0,0.0,4423.8249989999995,1382.7499995,847.975496,2.577,2023.0,2.0,9.0,3,1.1,2.4,1.3,1.3,-0.5
40.3257975,2023-02-09,19,10352.0,10474.0,0.0,4361.229999,1177.5549999999998,851.6644964999999,2.462,2023.0,2.0,9.0,3,0.7,2.2,1.2,1.2,-0.3
41.0576455,2023-02-09,20,10439.0,10177.0,0.0,4273.0099985,987.5259964999999,839.2329965000001,2.355,2023.0,2.0,9.0,3,1.1,2.2,1.1,1.0,-0.2
42.8845455,2023-02-09,21,10157.0,9764.0,0.0,4092.63,743.7239959999999,832.1339959999999,2.208,2023.0,2.0,9.0,3,1.4,1.7,0.9,0.9,0.0
43.94164550000001,2023-02-09,22,9738.0,9389.0,0.0,3839.1499969999995,640.5554965,811.927496,2.015,2023.0,2.0,9.0,3,1.7,2.0,0.3,0.7,0.0
46.220594500000004,2023-02-09,23,9502.0,8973.0,0.0,3430.7099985,633.2109965,818.102496,1.966,2023.0,2.0,9.0,3,1.7,0.7,0.5,0.6,-0.2
48.192147,2023-02-10,0,9344.0,8591.0,0.0,3054.4149985,633.428496,822.9204954999999,1.962,2023.0,2.0,10.0,4,1.8,0.4,-0.1,0.0,-0.8
52.3974465,2023-02-10,1,9305.0,7825.0,0.0,2300.784998,657.0934955,827.0964959999999,2.077,2023.0,2.0,10.0,4,1.2,0.3,-0.3,-0.1,-1.1
52.981294000000005,2023-02-10,2,9389.0,7740.0,0.0,2230.7949995,629.147995,822.305996,2.625,2023.0,2.0,10.0,4,0.3,0.4,-0.5,-0.1,-1.5
50.950595,2023-02-10,3,9674.0,8170.0,0.0,2418.8149995,837.7569965,835.4159970000001,3.849,2023.0,2.0,10.0,4,0.5,0.6,-0.5,0.4,-1.5
51.1703455,2023-02-10,4,10260.0,8553.0,0.0,2408.87,1153.409999,904.9104960000001,5.295,2023.0,2.0,10.0,4,0.6,0.6,-0.5,0.3,-1.5
50.735845,2023-02-10,5,10776.0,9218.0,0.0,2398.46,1692.8749985,989.347497,10.078,2023.0,2.0,10.0,4,0.0,-0.2,-0.5,0.2,-1.5
51.1763465,2023-02-10,6,10824.0,9749.0,0.0,2480.695,2039.0849979999998,1103.5049999999999,12.806,2023.0,2.0,10.0,4,-0.1,-0.6,-0.9,-0.1,-1.5
52.8913445,2023-02-10,7,10878.0,9770.0,21.89999,2312.9749994999997,2143.8149965000002,1163.435,12.068,2023.0,2.0,10.0,4,-0.8,-0.7,-1.3,-0.2,-2.1
50.715447,2023-02-10,8,10828.0,10182.0,59.0,2878.9049999999997,1947.5949994999999,1154.9649995,9.449,2023.0,2.0,10.0,4,0.1,-0.2,-1.7,0.0,-2.7
47.579046,2023-02-10,9,10817.0,10451.0,95.7,3413.21,1724.1799995000001,1096.775,7.362,2023.0,2.0,10.0,4,0.3,0.0,-1.8,-0.5,-3.1
45.057896,2023-02-10,10,10841.0,10708.0,112.09999,3989.0799995,1445.6299999999999,1054.455,6.589,2023.0,2.0,10.0,4,0.8,0.1,-1.4,-0.8,-3.6
44.273043,2023-02-10,11,10787.0,10906.0,106.4,4166.2149985,1463.4099995000001,1052.73,5.587,2023.0,2.0,10.0,4,1.0,0.3,-1.3,-1.1,-3.4
43.249044000000005,2023-02-10,12,10684.0,10844.0,84.09999,4132.13,1522.5549995,1025.365,4.102,2023.0,2.0,10.0,4,0.7,0.3,-1.1,-1.1,-3.3
42.3448445,2023-02-10,13,10751.0,10850.0,47.39999,4156.564999,1575.17,995.9994975,4.117,2023.0,2.0,10.0,4,0.6,0.0,-0.9,-1.1,-3.3
42.056094,2023-02-10,14,10807.0,10852.0,1.7,4154.6999989999995,1629.08,985.937494,4.23,2023.0,2.0,10.0,4,0.3,-0.5,-0.9,-1.3,-4.4
41.535596000000005,2023-02-10,15,11134.0,10957.0,0.0,4142.8749995,1764.5599995,982.0834955,4.539,2023.0,2.0,10.0,4,-0.4,-1.5,-0.6,-1.9,-5.4
41.851093500000005,2023-02-10,16,11294.0,10843.0,0.0,4124.9949985,1671.595,979.6579935,3.443,2023.0,2.0,10.0,4,-0.9,-1.4,-1.2,-2.5,-6.2
42.284796500000006,2023-02-10,17,11338.0,10631.0,0.0,4128.0749989999995,1474.325,960.5579959999999,3.298,2023.0,2.0,10.0,4,-1.1,-0.9,-1.9,-2.9,-7.8
42.4111445,2023-02-10,18,11035.0,10359.0,0.0,3954.264998,1411.675,927.9559965000001,3.28,2023.0,2.0,10.0,4,-1.6,-1.8,-3.0,-3.0,-7.7
43.861095,2023-02-10,19,10705.0,9928.0,0.0,3714.154999,1233.915,912.7259965,3.392,2023.0,2.0,10.0,4,-1.7,-1.7,-4.0,-3.3,-7.9
44.8348475,2023-02-10,20,10785.0,9666.0,0.0,3572.6299995,1112.7949995,903.138996,3.307,2023.0,2.0,10.0,4,-2.3,-1.4,-4.3,-3.2,-9.6
46.613045500000005,2023-02-10,21,10530.0,9346.0,0.0,3197.1199985,1151.71,905.546996,3.301,2023.0,2.0,10.0,4,-2.0,-2.2,-5.6,-3.7,-10.8
49.010295,2023-02-10,22,10123.0,8872.0,0.0,2849.9,1028.807999,898.384496,3.571,2023.0,2.0,10.0,4,-1.9,-1.9,-6.1,-4.4,-11.3
52.343795,2023-02-10,23,9822.0,8399.0,0.0,2464.0349985000003,915.8854950000001,913.6399965,4.18,2023.0,2.0,10.0,4,-1.8,-2.7,-6.0,-5.5,-11.5
53.444744,2023-02-11,0,9615.0,8325.0,0.0,2253.8,1036.6154995000002,936.6814959999999,4.951,2023.0,2.0,11.0,5,-1.5,-3.3,-6.3,-6.7,-11.8
55.225595,2023-02-11,1,9497.0,8186.0,0.0,2096.2,1024.5149995,958.343996,6.372,2023.0,2.0,11.0,5,-1.0,-3.3,-6.4,-7.8,-12.0
56.491195000000005,2023-02-11,2,9526.0,8107.0,0.0,1946.125,1060.025,971.381496,7.049,2023.0,2.0,11.0,5,-2.3,-3.2,-6.5,-8.1,-12.8
57.534895000000006,2023-02-11,3,9691.0,8149.0,0.0,1828.75,1154.31,987.733997,7.428,2023.0,2.0,11.0,5,-2.3,-3.5,-7.1,-6.9,-11.8
56.724797,2023-02-11,4,9874.0,8328.0,0.0,1960.4900000000002,1191.455,1002.0809985,6.599,2023.0,2.0,11.0,5,-2.4,-3.0,-9.4,-6.4,-11.0
56.425094,2023-02-11,5,10046.0,8441.0,0.0,2152.7,1101.905,1018.735,7.072,2023.0,2.0,11.0,5,-2.4,-3.0,-9.4,-5.8,-10.7
54.9305975,2023-02-11,6,10153.0,8764.0,0.1,2375.165,1173.3899999999999,1030.9850000000001,6.951,2023.0,2.0,11.0,5,-2.5,-4.7,-13.5,-6.7,-11.5
54.56119600000001,2023-02-11,7,10435.0,8984.0,31.39999,2436.6799995,1276.5749995,1055.965,6.6,2023.0,2.0,11.0,5,-2.8,-5.1,-9.4,-8.6,-10.7
54.2444435,2023-02-11,8,10547.0,9048.0,79.7,2318.4999995,1430.075,1062.075,7.09,2023.0,2.0,11.0,5,-2.7,-3.9,-8.7,-9.8,-11.4
54.60579700000001,2023-02-11,9,10480.0,8952.0,118.5,2106.2799995,1535.6199995,1060.6399999999999,6.974,2023.0,2.0,11.0,5,-2.2,-2.7,-8.0,-5.9,-9.3
55.700845,2023-02-11,10,10324.0,8708.0,139.69999,1760.294998,1633.355,1053.525,7.321,2023.0,2.0,11.0,5,-1.6,-2.6,-7.0,-4.4,-8.2
56.24289650000001,2023-02-11,11,10174.0,8723.0,130.09999,1768.8499994999997,1611.7350000000001,1064.92,6.183,2023.0,2.0,11.0,5,-1.1,-2.2,-6.9,-4.0,-7.0
56.644294,2023-02-11,12,10080.0,8784.0,99.4,1859.2999994999998,1575.8499995,1092.075,5.647,2023.0,2.0,11.0,5,-0.6,-1.6,-6.2,-3.2,-6.0
57.401197,2023-02-11,13,10203.0,8762.0,57.29999,1849.5349999999999,1577.9949995000002,1109.1100000000001,6.595,2023.0,2.0,11.0,5,-0.7,-1.8,-5.9,-3.1,-5.5
55.0090465,2023-02-11,14,10358.0,9338.0,3.6,2210.315,1779.9399979999998,1128.7450000000001,9.756,2023.0,2.0,11.0,5,-1.2,-2.0,-6.2,-4.1,-5.9
51.914195500000005,2023-02-11,15,10901.0,10401.0,0.0,2867.1099999999997,2073.9199980000003,1195.0049999999999,10.997,2023.0,2.0,11.0,5,-2.7,-2.6,-7.9,-3.6,-6.1
49.724445,2023-02-11,16,11188.0,11155.0,0.0,3405.1449995000003,2243.239997,1250.7299994999998,11.948,2023.0,2.0,11.0,5,-3.5,-3.5,-8.4,-4.4,-6.1
49.3802455,2023-02-11,17,11135.0,11260.0,0.0,3594.0699999999997,2160.6399965,1258.094999,11.615,2023.0,2.0,11.0,5,-3.8,-4.9,-8.0,-5.0,-6.3
49.8599945,2023-02-11,18,10847.0,10994.0,0.0,3509.4149989999996,2010.8599989999998,1235.785,9.617,2023.0,2.0,11.0,5,-4.3,-3.4,-9.2,-5.4,-6.6
51.23194600000001,2023-02-11,19,10466.0,10506.0,0.0,3252.4,1819.28,1203.5449999999998,10.489,2023.0,2.0,11.0,5,-5.0,-3.3,-9.2,-5.8,-6.1
50.969094,2023-02-11,20,10706.0,10262.0,0.0,2934.6049995000003,1951.6299999999999,1155.2549999999999,8.289,2023.0,2.0,11.0,5,-5.3,-3.3,-8.1,-6.4,-6.3
51.28379650000001,2023-02-11,21,10565.0,10018.0,0.0,2818.9,1850.7449995,1119.5,6.589,2023.0,2.0,11.0,5,-6.5,-4.9,-8.7,-6.5,-6.3
51.851096000000005,2023-02-11,22,10226.0,9540.0,0.0,2553.679999,1709.1200000000001,1060.114999,6.816,2023.0,2.0,11.0,5,-7.0,-4.7,-9.1,-6.9,-7.6
53.500896,2023-02-11,23,9974.0,9032.0,0.0,2404.55,1375.035,1020.6699994999999,5.645,2023.0,2.0,11.0,5,-7.8,-5.3,-9.4,-7.2,-7.8
53.7379945,2023-02-12,0,9796.0,8909.0,0.0,2343.315,1336.47,999.186996,3.685,2023.0,2.0,12.0,6,-7.4,-6.1,-9.6,-10.0,-10.0
53.566894000000005,2023-02-12,1,9769.0,8712.0,0.0,2395.675,1151.4249995,961.115496,2.707,2023.0,2.0,12.0,6,-7.4,-5.8,-9.4,-11.4,-9.7
53.002646000000006,2023-02-12,2,9880.0,8523.0,0.0,2440.2449994999997,979.4474969999999,909.791997,2.558,2023.0,2.0,12.0,6,-8.5,-5.3,-10.8,-10.7,-8.8
50.7243475,2023-02-12,3,9913.0,8884.0,0.0,2863.665,908.917995,907.025497,2.531,2023.0,2.0,12.0,6,-8.0,-3.7,-9.6,-8.8,-9.0
47.124396000000004,2023-02-12,4,9984.0,9532.0,0.0,3515.6800000000003,901.7569955000001,913.439496,2.554,2023.0,2.0,12.0,6,-7.9,-2.5,-10.4,-11.9,-8.9
45.029596000000005,2023-02-12,5,9959.0,9859.0,0.0,3772.2549995,989.1859985000001,909.2589959999999,2.598,2023.0,2.0,12.0,6,-8.4,-2.2,-11.3,-12.1,-8.1
43.7359475,2023-02-12,6,10012.0,9982.0,0.6,3913.1999994999996,1017.0179974999999,895.850995,2.638,2023.0,2.0,12.0,6,-6.0,-1.6,-10.9,-11.4,-8.8
42.9266955,2023-02-12,7,10189.0,10002.0,16.1,3925.825,1049.7649999999999,874.5584945,2.717,2023.0,2.0,12.0,6,-5.3,0.1,-9.7,-9.2,-7.8
42.001545500000006,2023-02-12,8,10402.0,10111.0,34.6,3972.2949995000004,1109.885,859.917497,2.745,2023.0,2.0,12.0,6,-3.0,0.8,-10.4,-6.2,-6.5
41.049496,2023-02-12,9,10457.0,10207.0,56.7,4055.1599985000003,1130.4,842.8339975000001,2.671,2023.0,2.0,12.0,6,-1.9,1.2,-10.5,-4.6,-5.4
41.638745,2023-02-12,10,10439.0,10026.0,68.7,3976.9349985,1031.279499,836.2364955,2.603,2023.0,2.0,12.0,6,-1.0,2.8,-9.7,-3.1,-3.5
41.235447,2023-02-12,11,10347.0,10045.0,51.6,4093.154999,952.5394964999999,826.3409975000001,2.435,2023.0,2.0,12.0,6,-0.1,3.6,-8.7,-2.3,-3.1
